Current,Voltage,Ah Out,Cumulative Actual Disch Ah,Power,Remaining Capacity,Time to Depletion,type,capacity,charged,prediction
1.56,10.6,0.026,69.83416666666668,16.536,11.445833333333326,26413.461538461517,b1,81.28,81.28,[26437.50562172]
1.54,10.6,0.0256666666666666,69.85983333333334,16.323999999999998,11.42016666666666,26696.49350649349,b1,81.28,81.28,[26613.0612535]
1.56,10.6,0.026,69.88583333333334,16.536,11.394166666666663,26294.23076923076,b1,81.28,81.28,[26377.74342569]
1.54,10.6,0.0256666666666666,69.9115,16.323999999999998,11.368499999999996,26575.71428571428,b1,81.28,81.28,[26594.85998695]
1.55,10.6,0.0258333333333333,69.93733333333334,16.43,11.34266666666666,26344.258064516107,b1,81.28,81.28,[26410.19735756]
16.88,10.44,0.2813333333333333,70.21866666666668,176.22719999999998,11.061333333333325,2359.0521327014194,b1,81.28,81.28,[2392.13626768]
16.8,10.38,0.28,70.49866666666668,174.384,10.781333333333322,2310.285714285712,b1,81.28,81.28,[2348.97762649]
16.74,10.33,0.2789999999999999,70.77766666666668,172.92419999999998,10.502333333333326,2258.5663082437263,b1,81.28,81.28,[2305.08496547]
16.68,10.26,0.2779999999999999,71.05566666666668,171.1368,10.22433333333332,2206.690647482011,b1,81.28,81.28,[2289.67003167]
1.66,1.5,0.0276666666666666,71.08333333333334,2.49,10.196666666666658,22113.253012048175,b1,81.28,81.28,[19078.00619302]
4.78,11.03,0.0796666666666666,71.16300000000001,52.7234,10.11699999999999,7619.497907949783,b1,81.28,81.28,[7703.02892903]
4.79,11.03,0.0798333333333333,71.24283333333335,52.8337,10.03716666666665,7543.590814196229,b1,81.28,81.28,[7670.49054767]
4.79,11.03,0.0798333333333333,71.32266666666669,52.8337,9.95733333333331,7483.590814196224,b1,81.28,81.28,[7649.29519299]
4.79,11.04,0.0798333333333333,71.40250000000003,52.8816,9.87749999999997,7423.590814196219,b1,81.28,81.28,[7595.17544377]
4.79,11.04,0.0798333333333333,71.48233333333337,52.8816,9.797666666666627,7363.5908141962145,b1,81.28,81.28,[7569.21349245]
6.67,10.91,0.1111666666666666,71.59350000000003,72.7697,9.686499999999969,5228.095952023969,b1,81.28,81.28,[5170.77241446]
6.67,10.89,0.1111666666666666,71.7046666666667,72.6363,9.575333333333305,5168.095952023972,b1,81.28,81.28,[5141.01717909]
6.67,10.89,0.1111666666666666,71.81583333333336,72.6363,9.464166666666642,5108.095952023975,b1,81.28,81.28,[5096.95937825]
6.67,10.88,0.1111666666666666,71.92700000000002,72.56960000000001,9.35299999999998,5048.095952023978,b1,81.28,81.28,[5035.68667844]
6.66,10.87,0.111,72.03800000000003,72.3942,9.241999999999976,4995.675675675663,b1,81.28,81.28,[4896.26935694]
7.44,10.81,0.124,72.16200000000002,80.4264,9.11799999999998,4411.935483870958,b1,81.28,81.28,[4351.88814259]
7.43,10.79,0.1238333333333333,72.28583333333336,80.16969999999999,8.994166666666644,4357.873485868091,b1,81.28,81.28,[4316.73148197]
7.43,10.78,0.1238333333333333,72.4096666666667,80.0954,8.870333333333306,4297.873485868089,b1,81.28,81.28,[4276.29295877]
7.43,10.74,0.1238333333333333,72.53350000000003,79.7982,8.746499999999969,4237.873485868087,b1,81.28,81.28,[4224.09858679]
7.63,10.73,0.1271666666666666,72.6606666666667,81.8699,8.619333333333302,4066.788990825673,b1,81.28,81.28,[4056.15317948]
7.62,10.72,0.127,72.7876666666667,81.6864,8.492333333333306,4012.125984251956,b1,81.28,81.28,[4017.62667883]
7.62,10.7,0.127,72.91466666666669,81.53399999999999,8.36533333333331,3952.125984251958,b1,81.28,81.28,[3987.14561869]
5.07,10.89,0.0845,72.9991666666667,55.212300000000006,8.280833333333305,5879.881656804713,b1,81.28,81.28,[5728.09091578]
5.07,10.9,0.0845,73.0836666666667,55.263000000000005,8.1963333333333,5819.88165680471,b1,81.28,81.28,[5722.32447341]
5.07,10.9,0.0845,73.1681666666667,55.263000000000005,8.111833333333294,5759.881656804706,b1,81.28,81.28,[5721.3248817]
5.07,10.9,0.0845,73.25266666666671,55.263000000000005,8.027333333333289,5699.881656804701,b1,81.28,81.28,[5661.30689326]
5.06,10.9,0.0843333333333333,73.33700000000005,55.154,7.942999999999955,5651.146245059257,b1,81.28,81.28,[5616.49463014]
5.06,10.89,0.0843333333333333,73.42133333333338,55.1034,7.858666666666622,5591.146245059257,b1,81.28,81.28,[5582.54746384]
6.82,10.74,0.1136666666666666,73.53500000000004,73.24680000000001,7.744999999999962,4088.2697947213874,b1,81.28,81.28,[4141.30400486]
5.05,10.87,0.0841666666666666,73.6191666666667,54.8935,7.660833333333301,5461.188118811859,b1,81.28,81.28,[5414.78547114]
5.06,10.87,0.0843333333333333,73.70350000000003,55.002199999999995,7.576499999999967,5390.395256916973,b1,81.28,81.28,[5378.56003334]
5.05,10.87,0.0841666666666666,73.7876666666667,54.8935,7.492333333333306,5341.069306930674,b1,81.28,81.28,[5323.14914183]
5.05,10.87,0.0841666666666666,73.87183333333336,54.8935,7.408166666666645,5281.069306930678,b1,81.28,81.28,[5181.51005669]
5.05,10.87,0.0841666666666666,73.95600000000002,54.8935,7.323999999999984,5221.069306930682,b1,81.28,81.28,[5137.26840735]
5.05,10.87,0.0841666666666666,74.04016666666668,54.8935,7.239833333333323,5161.069306930685,b1,81.28,81.28,[5088.7829291]
1.65,10.78,0.0275,74.06766666666668,17.787,7.212333333333319,15735.99999999997,b1,81.28,81.28,[15443.80383333]
1.65,10.78,0.0275,74.09516666666669,17.787,7.184833333333316,15675.999999999962,b1,81.28,81.28,[15443.80383333]
1.6,10.78,0.0266666666666666,74.12183333333336,17.248,7.158166666666645,16105.87499999995,b1,81.28,81.28,[15622.92058288]
1.6,10.78,0.0266666666666666,74.14850000000003,17.248,7.131499999999974,16045.874999999942,b1,81.28,81.28,[15622.92058288]
7.61,10.7,0.1268333333333333,74.27533333333336,81.42699999999999,7.004666666666637,3313.639947437568,b1,81.28,81.28,[3367.38801641]
7.59,10.68,0.1265,74.40183333333336,81.0612,6.878166666666644,3262.3715415019656,b1,81.28,81.28,[3338.41598084]
6.01,10.78,0.1001666666666666,74.50200000000002,64.78779999999999,6.777999999999977,4060.033277870203,b1,81.28,81.28,[4069.36344333]
5.99,10.78,0.0998333333333333,74.60183333333336,64.5722,6.678166666666641,4013.589315525861,b1,81.28,81.28,[4049.79627689]
5.99,10.77,0.0998333333333333,74.7016666666667,64.5123,6.578333333333305,3953.589315525859,b1,81.28,81.28,[4008.45788187]
6.0,10.76,0.1,74.80166666666669,64.56,6.47833333333331,3886.999999999986,b1,81.28,81.28,[3939.14255771]
5.62,10.78,0.0936666666666666,74.89533333333335,60.5836,6.3846666666666465,4089.822064056926,b1,81.28,81.28,[4109.742634]
5.63,10.77,0.0938333333333333,74.98916666666669,60.635099999999994,6.29083333333331,4022.55772646535,b1,81.28,81.28,[4011.88123374]
5.62,10.76,0.0936666666666666,75.08283333333335,60.4712,6.1971666666666465,3969.71530249109,b1,81.28,81.28,[3962.10006604]
1.65,10.76,0.0275,75.11033333333336,17.753999999999998,6.169666666666643,13461.09090909086,b1,81.28,81.28,[13244.03100222]
1.64,10.76,0.0273333333333333,75.13766666666669,17.6464,6.142333333333312,13483.17073170727,b1,81.28,81.28,[13256.33601239]
6.58,10.77,0.1096666666666666,75.24733333333336,70.86659999999999,6.032666666666643,3300.547112461993,b1,81.28,81.28,[3338.61210848]
5.78,10.77,0.0963333333333333,75.34366666666669,62.2506,5.936333333333309,3697.3702422145175,b1,81.28,81.28,[3703.71704637]
5.77,10.76,0.0961666666666666,75.43983333333335,62.08519999999999,5.840166666666647,3643.7781629116,b1,81.28,81.28,[3652.11432391]
1.65,10.76,0.0275,75.46733333333336,17.753999999999998,5.812666666666644,12682.181818181769,b1,81.28,81.28,[12591.60205733]
1.64,10.76,0.0273333333333333,75.49466666666669,17.6464,5.785333333333313,12699.512195121906,b1,81.28,81.28,[12629.04849284]
1.65,10.76,0.0275,75.52216666666669,17.753999999999998,5.757833333333309,12562.545454545403,b1,81.28,81.28,[12563.13100527]
1.65,10.76,0.0275,75.5496666666667,17.753999999999998,5.730333333333306,12502.545454545396,b1,81.28,81.28,[12536.26480132]
1.65,10.76,0.0275,75.5771666666667,17.753999999999998,5.702833333333302,12442.545454545389,b1,81.28,81.28,[12534.61480132]
1.65,10.76,0.0275,75.6046666666667,17.753999999999998,5.675333333333299,12382.54545454538,b1,81.28,81.28,[12533.9972843]
1.6,10.76,0.0266666666666666,75.63133333333337,17.216,5.648666666666628,12709.499999999913,b1,81.28,81.28,[12590.93827491]
1.6,10.76,0.0266666666666666,75.65800000000004,17.216,5.621999999999957,12649.499999999902,b1,81.28,81.28,[12591.45559159]
1.59,10.76,0.0265,75.68450000000004,17.1084,5.595499999999959,12669.05660377349,b1,81.28,81.28,[12600.05701419]
1.6,10.76,0.0266666666666666,75.71116666666671,17.216,5.568833333333288,12529.874999999896,b1,81.28,81.28,[12557.02555232]
1.59,10.76,0.0265,75.73766666666671,17.1084,5.542333333333289,12548.679245282918,b1,81.28,81.28,[12553.32535312]
1.59,10.76,0.0265,75.76416666666671,17.1084,5.5158333333332905,12488.67924528292,b1,81.28,81.28,[12512.16166515]
1.6,10.76,0.0266666666666666,75.79083333333338,17.216,5.48916666666662,12350.624999999894,b1,81.28,81.28,[12384.17247125]
1.61,10.76,0.0268333333333333,75.81766666666671,17.3236,5.462333333333291,12213.913043478164,b1,81.28,81.28,[12268.5404441]
1.59,10.76,0.0265,75.84416666666671,17.1084,5.435833333333292,12307.547169811229,b1,81.28,81.28,[12245.88852496]
1.59,10.76,0.0265,75.87066666666671,17.1084,5.409333333333294,12247.54716981123,b1,81.28,81.28,[12236.26159741]
1.6,10.76,0.0266666666666666,75.89733333333338,17.216,5.382666666666623,12110.9999999999,b1,81.28,81.28,[12107.97204904]
1.6,10.76,0.0266666666666666,75.92400000000005,17.216,5.355999999999952,12050.99999999989,b1,81.28,81.28,[12072.98596859]
1.59,10.76,0.0265,75.95050000000005,17.1084,5.329499999999953,12066.792452830085,b1,81.28,81.28,[12029.95546634]
1.6,10.76,0.0266666666666666,75.97716666666672,17.216,5.302833333333282,11931.374999999884,b1,81.28,81.28,[11952.6159025]
1.59,10.76,0.0265,76.00366666666672,17.1084,5.276333333333284,11946.415094339509,b1,81.28,81.28,[11921.85719405]
1.6,10.76,0.0266666666666666,76.03033333333339,17.216,5.249666666666613,11811.749999999878,b1,81.28,81.28,[11849.1837548]
1.59,10.76,0.0265,76.05683333333339,17.1084,5.223166666666614,11826.03773584894,b1,81.28,81.28,[11803.89129309]
1.59,10.76,0.0265,76.08333333333339,17.1084,5.196666666666616,11766.037735848942,b1,81.28,81.28,[11773.65118801]
1.6,10.76,0.0266666666666666,76.11000000000006,17.216,5.169999999999945,11632.499999999874,b1,81.28,81.28,[11657.59204596]
1.59,10.76,0.0265,76.13650000000005,17.1084,5.143499999999946,11645.660377358368,b1,81.28,81.28,[11633.57317451]
1.6,10.76,0.0266666666666666,76.16316666666673,17.216,5.116833333333275,11512.874999999867,b1,81.28,81.28,[11527.46316809]
1.59,10.76,0.0265,76.18966666666672,17.1084,5.090333333333277,11525.283018867796,b1,81.28,81.28,[11514.423989]
1.6,10.76,0.0266666666666666,76.2163333333334,17.216,5.063666666666606,11393.249999999864,b1,81.28,81.28,[11436.55597712]
1.59,10.76,0.0265,76.2428333333334,17.1084,5.037166666666607,11404.905660377222,b1,81.28,81.28,[11372.70689963]
1.6,10.76,0.0266666666666666,76.26950000000006,17.216,5.010499999999936,11273.624999999856,b1,81.28,81.28,[11273.35172517]
1.59,10.76,0.0265,76.29600000000006,17.1084,4.983999999999938,11284.52830188665,b1,81.28,81.28,[11239.53934552]
1.6,10.76,0.0266666666666666,76.32266666666673,17.216,4.957333333333267,11153.99999999985,b1,81.28,81.28,[11159.47288325]
1.59,10.76,0.0265,76.34916666666673,17.1084,4.930833333333268,11164.15094339608,b1,81.28,81.28,[11148.99402712]
1.6,10.76,0.0266666666666666,76.3758333333334,17.216,4.9041666666665975,11034.374999999844,b1,81.28,81.28,[11042.05024175]
1.6,10.76,0.0266666666666666,76.40250000000007,17.216,4.877499999999927,10974.374999999833,b1,81.28,81.28,[10964.79013862]
1.59,10.76,0.0265,76.42900000000007,17.1084,4.850999999999928,10983.39622641493,b1,81.28,81.28,[10944.10484381]
1.59,10.76,0.0265,76.45550000000007,17.1084,4.824499999999929,10923.396226414934,b1,81.28,81.28,[10903.81230492]
1.59,10.76,0.0265,76.48200000000007,17.1084,4.797999999999931,10863.396226414938,b1,81.28,81.28,[10818.0714028]
1.59,10.76,0.0265,76.50850000000007,17.1084,4.771499999999932,10803.39622641494,b1,81.28,81.28,[10638.36679224]
1.59,10.76,0.0265,76.53500000000007,17.1084,4.7449999999999335,10743.396226414943,b1,81.28,81.28,[10353.03424504]
7.65,10.75,0.1275,76.66250000000007,82.2375,4.617499999999936,2172.941176470558,b1,81.28,81.28,[2113.28335747]
7.63,10.73,0.1271666666666666,76.78966666666673,81.8699,4.490333333333268,2118.6369593708737,b1,81.28,81.28,[2089.19654874]
7.62,10.71,0.127,76.91666666666673,81.6102,4.363333333333273,2061.417322834617,b1,81.28,81.28,[2075.53628506]
5.42,10.87,0.0903333333333333,77.00700000000006,58.9154,4.272999999999939,2838.154981549775,b1,81.28,81.28,[2782.79879679]
5.42,10.86,0.0903333333333333,77.0973333333334,58.8612,4.182666666666606,2778.154981549775,b1,81.28,81.28,[2769.6139722]
5.42,10.84,0.0903333333333333,77.18766666666673,58.7528,4.092333333333272,2718.1549815497747,b1,81.28,81.28,[2705.25697429]
7.6,10.67,0.1266666666666666,77.3143333333334,81.092,3.965666666666607,1878.473684210498,b1,81.28,81.28,[1948.45160732]
7.57,10.63,0.1261666666666666,77.44050000000006,80.46910000000001,3.839499999999944,1825.918097754267,b1,81.28,81.28,[1900.48094277]
7.56,10.61,0.126,77.56650000000006,80.21159999999999,3.7134999999999394,1768.3333333333046,b1,81.28,81.28,[1756.77940967]
7.55,10.58,0.1258333333333333,77.6923333333334,79.879,3.587666666666607,1710.675496688713,b1,81.28,81.28,[1701.69631134]
7.55,10.55,0.1258333333333333,77.81816666666673,79.6525,3.4618333333332743,1650.6754966887136,b1,81.28,81.28,[1669.30455]
5.38,10.69,0.0896666666666666,77.9078333333334,57.51219999999999,3.372166666666601,2256.468401486945,b1,81.28,81.28,[2279.25962745]
5.38,10.7,0.0896666666666666,77.99750000000007,57.565999999999995,3.282499999999928,2196.4684014869404,b1,81.28,81.28,[2215.6252757]
5.39,10.69,0.0898333333333333,78.0873333333334,57.6191,3.1926666666665966,2132.393320964703,b1,81.28,81.28,[2153.0716722]
5.39,10.68,0.0898333333333333,78.17716666666674,57.5652,3.1028333333332654,2072.3933209647043,b1,81.28,81.28,[2081.6698066]
5.37,10.66,0.0895,78.26666666666674,57.2442,3.0133333333332644,2020.1117318435292,b1,81.28,81.28,[2020.22571628]
5.36,10.65,0.0893333333333333,78.35600000000007,57.084,2.9239999999999355,1963.880597014882,b1,81.28,81.28,[1948.16457598]
6.96,10.5,0.116,78.47200000000007,73.08,2.807999999999936,1452.4137931034152,b1,81.28,81.28,[1460.58654511]
5.36,10.59,0.0893333333333333,78.5613333333334,56.7624,2.718666666666607,1825.9701492536913,b1,81.28,81.28,[1791.86375872]
5.36,10.6,0.0893333333333333,78.65066666666672,56.816,2.6293333333332782,1765.9701492536942,b1,81.28,81.28,[1749.82399164]
5.36,10.58,0.0893333333333333,78.74000000000005,56.7088,2.5399999999999494,1705.9701492536974,b1,81.28,81.28,[1664.5916027]
5.35,10.57,0.0891666666666666,78.82916666666672,56.549499999999995,2.4508333333332786,1649.1588785046365,b1,81.28,81.28,[1628.63622352]
7.49,10.34,0.1248333333333333,78.95400000000005,77.4466,2.3259999999999508,1117.970627503314,b1,81.28,81.28,[1071.13864212]
7.46,10.28,0.1243333333333333,79.07833333333339,76.6888,2.201666666666611,1062.46648793563,b1,81.28,81.28,[1045.79850781]
7.44,10.23,0.124,79.20233333333339,76.11120000000001,2.077666666666616,1005.3225806451368,b1,81.28,81.28,[997.01916317]
5.85,10.37,0.0974999999999999,79.29983333333338,60.66449999999999,1.9801666666666191,1218.5641025640734,b1,81.28,81.28,[1233.26674083]
5.85,10.35,0.0974999999999999,79.39733333333338,60.54749999999999,1.8826666666666227,1158.5641025640757,b1,81.28,81.28,[1210.71078942]
7.37,10.14,0.1228333333333333,79.52016666666671,74.7318,1.7598333333332905,859.6200814111052,b1,81.28,81.28,[846.81701995]
7.32,10.04,0.122,79.64216666666671,73.4928,1.6378333333332904,805.4918032786674,b1,81.28,81.28,[803.91108904]
7.27,9.92,0.1211666666666666,79.76333333333338,72.1184,1.516666666666623,751.0316368638024,b1,81.28,81.28,[790.46764804]
3.69,10.48,0.0615,79.82483333333337,38.6712,1.455166666666628,1419.6747967479296,b1,81.28,81.28,[1365.57514038]
3.7,10.5,0.0616666666666666,79.88650000000004,38.85,1.3934999999999604,1355.8378378377993,b1,81.28,81.28,[1322.55076329]
3.7,10.51,0.0616666666666666,79.94816666666671,38.887,1.331833333333293,1295.8378378377986,b1,81.28,81.28,[1291.7605227]
5.27,10.29,0.0878333333333333,80.03600000000004,54.22829999999999,1.2439999999999571,849.7912713472194,b1,81.28,81.28,[880.54975537]
5.26,10.25,0.0876666666666666,80.12366666666671,53.915,1.1563333333332937,791.4068441064367,b1,81.28,81.28,[753.78848727]
5.24,10.22,0.0873333333333333,80.21100000000004,53.552800000000005,1.06899999999996,734.427480916003,b1,81.28,81.28,[713.20428255]
5.23,10.18,0.0871666666666666,80.2981666666667,53.241400000000006,0.9818333333332988,675.8317399617351,b1,81.28,81.28,[641.91476313]
5.21,10.15,0.0868333333333333,80.38500000000003,52.8815,0.8949999999999676,618.4261036468107,b1,81.28,81.28,[580.1369515]
7.21,9.77,0.1201666666666666,80.5051666666667,70.4417,0.7748333333333051,386.8793342579609,b1,81.28,81.28,[382.15113451]
7.11,9.51,0.1185,80.6236666666667,67.6161,0.6563333333333077,332.3206751054722,b1,81.28,81.28,[340.73834038]
20.28,12.12,0.338,0.338,245.7936,81.50200000000001,14467.810650887574,b1,81.84,81.84,[14326.06684042]
20.51,11.87,0.3418333333333334,0.6798333333333334,243.4537,81.16016666666667,14245.568015602146,b1,81.84,81.84,[13865.65918406]
20.58,11.95,0.3429999999999999,1.0228333333333333,245.93099999999995,80.81716666666667,14137.113702623908,b1,81.84,81.84,[14099.61512003]
7.96,12.19,0.1326666666666666,1.1555,97.0324,80.6845,36490.477386934675,b1,81.84,81.84,[36862.65325404]
18.38,12.02,0.3063333333333333,1.461833333333333,220.9276,80.37816666666667,15743.275299238305,b1,81.84,81.84,[15722.03548695]
18.37,12.02,0.3061666666666667,1.768,220.8074,80.072,15691.845400108872,b1,81.84,81.84,[15643.42354495]
7.96,12.21,0.1326666666666666,1.9006666666666667,97.1916,79.93933333333334,36153.467336683425,b1,81.84,81.84,[36918.49638826]
7.38,12.27,0.123,2.0236666666666667,90.5526,79.81633333333333,38934.79674796748,b1,81.84,81.84,[39709.60959985]
7.36,12.23,0.1226666666666666,2.146333333333333,90.01280000000001,79.69366666666667,38980.59782608696,b1,81.84,81.84,[38947.4388579]
7.37,12.23,0.1228333333333333,2.2691666666666666,90.1351,79.57083333333334,38867.706919945726,b1,81.84,81.84,[38882.06610959]
7.36,12.22,0.1226666666666666,2.391833333333333,89.93920000000001,79.44816666666667,38860.516304347824,b1,81.84,81.84,[38879.11031831]
5.23,12.27,0.0871666666666666,2.4789999999999996,64.1721,79.361,54627.07456978968,b1,81.84,81.84,[54737.61628644]
5.24,12.27,0.0873333333333333,2.566333333333333,64.2948,79.27366666666667,54462.82442748092,b1,81.84,81.84,[54534.52871108]
5.23,12.27,0.0871666666666666,2.6534999999999997,64.1721,79.18650000000001,54506.95984703633,b1,81.84,81.84,[54479.17767366]
5.23,12.27,0.0871666666666666,2.7406666666666664,64.1721,79.09933333333333,54446.95984703632,b1,81.84,81.84,[54468.34194309]
5.22,12.27,0.087,2.8276666666666666,64.04939999999999,79.01233333333333,54491.26436781609,b1,81.84,81.84,[54467.18386448]
5.22,12.27,0.087,2.9146666666666667,64.04939999999999,78.92533333333334,54431.2643678161,b1,81.84,81.84,[54452.84913343]
13.26,12.11,0.221,3.135666666666667,160.5786,78.70433333333334,21367.692307692312,b1,81.84,81.84,[21517.57240018]
13.58,12.09,0.2263333333333333,3.362,164.1822,78.47800000000001,20804.182621502212,b1,81.84,81.84,[20750.73370078]
13.58,12.09,0.2263333333333333,3.588333333333334,164.1822,78.25166666666667,20744.18262150221,b1,81.84,81.84,[20711.76951763]
13.58,12.09,0.2263333333333333,3.814666666666666,164.1822,78.02533333333334,20684.18262150221,b1,81.84,81.84,[20677.28230328]
13.58,12.08,0.2263333333333333,4.041,164.0464,77.799,20624.182621502212,b1,81.84,81.84,[20599.59221448]
13.57,12.08,0.2261666666666666,4.267166666666667,163.9256,77.57283333333334,20579.380987472367,b1,81.84,81.84,[20557.42478731]
13.57,12.08,0.2261666666666666,4.493333333333334,163.9256,77.34666666666666,20519.380987472367,b1,81.84,81.84,[20512.08373881]
13.57,12.07,0.2261666666666666,4.719500000000001,163.78990000000002,77.1205,20459.38098747237,b1,81.84,81.84,[20460.23427521]
22.59,11.93,0.3765,5.096000000000001,269.4987,76.744,12230.119521912353,b1,81.84,81.84,[12191.5825131]
22.56,11.92,0.376,5.472000000000001,268.91519999999997,76.368,12186.382978723404,b1,81.84,81.84,[12180.81361268]
22.55,11.92,0.3758333333333333,5.847833333333335,268.796,75.99216666666666,12131.787139689575,b1,81.84,81.84,[12075.92154333]
22.54,11.91,0.3756666666666666,6.223500000000001,268.4514,75.6165,12077.169476486248,b1,81.84,81.84,[12011.68095184]
18.68,11.96,0.3113333333333333,6.534833333333335,223.4128,75.30516666666666,14512.773019271948,b1,81.84,81.84,[14475.58990507]
18.67,11.96,0.3111666666666667,6.846000000000002,223.29320000000004,74.994,14460.54633101232,b1,81.84,81.84,[14344.22699654]
7.9,12.15,0.1316666666666666,6.977666666666669,95.985,74.86233333333334,34114.48101265823,b1,81.84,81.84,[34056.58101266]
7.9,12.15,0.1316666666666666,7.1093333333333355,95.985,74.73066666666666,34054.48101265822,b1,81.84,81.84,[34034.23101266]
7.9,12.15,0.1316666666666666,7.241000000000002,95.985,74.599,33994.48101265823,b1,81.84,81.84,[34006.78101266]
7.9,12.15,0.1316666666666666,7.372666666666669,95.985,74.46733333333333,33934.48101265822,b1,81.84,81.84,[33944.33962025]
7.9,12.15,0.1316666666666666,7.504333333333336,95.985,74.33566666666667,33874.48101265823,b1,81.84,81.84,[33939.23962025]
13.54,12.04,0.2256666666666666,7.730000000000002,163.02159999999998,74.11,19704.283604135893,b1,81.84,81.84,[19576.56951184]
13.53,12.04,0.2254999999999999,7.955500000000003,162.9012,73.8845,19658.84700665189,b1,81.84,81.84,[19574.83782748]
13.53,12.03,0.2254999999999999,8.181000000000003,162.7659,73.659,19598.84700665189,b1,81.84,81.84,[19501.97135806]
13.53,12.03,0.2254999999999999,8.406500000000003,162.7659,73.4335,19538.84700665188,b1,81.84,81.84,[19492.55776656]
17.81,11.96,0.2968333333333333,8.703333333333337,213.0076,73.13666666666667,14783.38012352611,b1,81.84,81.84,[14777.43777609]
17.8,11.95,0.2966666666666667,9.000000000000004,212.71,72.84,14731.685393258427,b1,81.84,81.84,[14766.82695443]
9.78,12.09,0.1629999999999999,9.163000000000004,118.2402,72.67699999999999,26752.269938650308,b1,81.84,81.84,[26574.21210934]
9.78,12.09,0.1629999999999999,9.326000000000004,118.2402,72.514,26692.269938650308,b1,81.84,81.84,[26575.32299005]
15.49,11.99,0.2581666666666666,9.58416666666667,185.7251,72.25583333333333,16792.83408650742,b1,81.84,81.84,[16826.12014528]
15.49,11.99,0.2581666666666666,9.842333333333336,185.7251,71.99766666666667,16732.834086507428,b1,81.84,81.84,[16741.10842635]
15.48,11.98,0.258,10.100333333333335,185.4504,71.73966666666666,16683.643410852714,b1,81.84,81.84,[16688.55487456]
19.85,11.91,0.3308333333333333,10.431166666666668,236.41350000000003,71.40883333333333,12950.72040302267,b1,81.84,81.84,[12741.21725358]
19.84,11.9,0.3306666666666666,10.761833333333335,236.096,71.07816666666668,12897.24798387097,b1,81.84,81.84,[12707.07974728]
22.5,11.86,0.375,11.136833333333335,266.84999999999997,70.70316666666668,11312.506666666668,b1,81.84,81.84,[11268.15581174]
22.48,11.85,0.3746666666666666,11.511500000000002,266.388,70.3285,11262.571174377224,b1,81.84,81.84,[11229.04758155]
22.47,11.85,0.3745,11.886,266.2695,69.95400000000001,11207.583444592792,b1,81.84,81.84,[11201.54830236]
22.46,11.84,0.3743333333333333,12.260333333333334,265.9264,69.57966666666667,11152.573463935889,b1,81.84,81.84,[11133.12395849]
18.0,11.9,0.3,12.560333333333334,214.2,69.27966666666667,13855.933333333334,b1,81.84,81.84,[13775.09277556]
17.99,11.9,0.2998333333333333,12.860166666666668,214.081,68.97983333333333,13803.635352973875,b1,81.84,81.84,[13778.26988144]
18.0,11.89,0.3,13.160166666666669,214.02,68.67983333333333,13735.966666666667,b1,81.84,81.84,[13712.04711965]
18.11,11.89,0.3018333333333333,13.462000000000002,215.3279,68.378,13592.534511319713,b1,81.84,81.84,[13582.22073116]
18.1,11.88,0.3016666666666667,13.763666666666667,215.028,68.07633333333334,13540.044198895028,b1,81.84,81.84,[13464.1228823]
23.53,11.79,0.3921666666666666,14.155833333333334,277.4187,67.68416666666667,10355.418614534636,b1,81.84,81.84,[10417.39921788]
23.52,11.79,0.392,14.547833333333331,277.3008,67.29216666666667,10299.82142857143,b1,81.84,81.84,[10312.20928233]
23.5,11.78,0.3916666666666666,14.9395,276.83,66.90050000000001,10248.587234042554,b1,81.84,81.84,[10251.87205816]
23.49,11.77,0.3914999999999999,15.331,276.47729999999996,66.509,10192.950191570882,b1,81.84,81.84,[10172.52849373]
23.48,11.77,0.3913333333333333,15.722333333333337,276.3596,66.11766666666666,10137.291311754683,b1,81.84,81.84,[10134.08077395]
25.14,11.74,0.419,16.141333333333336,295.1436,65.69866666666667,9407.923627684964,b1,81.84,81.84,[9401.27641682]
25.13,11.73,0.4188333333333333,16.560166666666667,294.7749,65.27983333333333,9351.6673298846,b1,81.84,81.84,[9348.54540242]
25.11,11.72,0.4185,16.97866666666667,294.2892,64.86133333333333,9299.115890083633,b1,81.84,81.84,[9307.44365804]
25.1,11.71,0.4183333333333333,17.397000000000002,293.92100000000005,64.443,9242.820717131472,b1,81.84,81.84,[9243.61727116]
25.08,11.71,0.418,17.815,293.6868,64.025,9190.191387559811,b1,81.84,81.84,[9215.33992038]
5.41,12.06,0.0901666666666666,17.905166666666666,65.2446,63.93483333333334,42544.43622920518,b1,81.84,81.84,[42593.60973706]
5.41,12.07,0.0901666666666666,17.99533333333333,65.2987,63.84466666666667,42484.43622920518,b1,81.84,81.84,[42502.25899155]
5.41,12.08,0.0901666666666666,18.085499999999996,65.3528,63.75450000000001,42424.436229205174,b1,81.84,81.84,[42386.1565161]
5.41,12.08,0.0901666666666666,18.17566666666666,65.3528,63.664333333333346,42364.43622920518,b1,81.84,81.84,[42348.25310934]
5.41,12.08,0.0901666666666666,18.26583333333333,65.3528,63.57416666666668,42304.43622920518,b1,81.84,81.84,[42315.91678001]
5.4,12.08,0.09,18.35583333333333,65.232,63.48416666666668,42322.77777777779,b1,81.84,81.84,[42323.1501955]
6.35,12.07,0.1058333333333333,18.46166666666666,76.6445,63.378333333333345,35931.02362204725,b1,81.84,81.84,[35352.97841931]
6.35,12.07,0.1058333333333333,18.567499999999992,76.6445,63.27250000000001,35871.02362204725,b1,81.84,81.84,[34801.25772575]
